,,,,,,29070000,anti oxidant (citric acid),598,
,,,,,,18050000,coco powder,53840,
,,,,,,08023100,dietary fibre,179467,
,,,,,,04041020,milk & milk products milk solids,418758,
,,,,,,39021000,packing material pp granules,0,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
8,0310827015,13/02/2019,29/02/2020,RANI INTERNATIONAL,130795,11010000,wheat flour,75188,INNSA1
,03/91/076/00046/AM18,,,,,17011490,cane sugar,29761,
,,,,,,15119020,vegetable shortening fats / rbd palm oil,28195,
,,,,,,21021020,leaving agent/ dough conditioner,626,
,,,,,,29157030,emulsifier,156,
,,,,,,29124200,relevant food flavour vanillin,2506,
,,,,,,11081100,starch,783,
,,,,,,32041981,relevant food colour sunset yellow,15,
,,,,,,29181400,anti oxidant (citric acid),15,
,,,,,,18050000,coco powder,1409,
,,,,,,23023000,dietary fibre,4699,
,,,,,,04041020,milk & milk products (whey products),4699,
,,,,,,04021010,milk & milk products (skimmed milk powder),6265,
,,,,,,39012000,packing material hdpe granules,7832,
,,,,,,48101990,paper (50 to 150 gsm),4699,
,,,,,,48101990,paper & paper board (100 to 300 gsm),4135,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
9,0310827361,27/02/2019,29/02/2020,RAMA EXPORTS,130109,11000000,wheat flour,74545,INNSA1
,03/91/076/00018/AM18,,,,,17011490,cane sugar,29507,
,,,,,,15119020,vegetable shortening/cream/fats/spray fats rbd palmolein oil,27954,
,,,,,,21021020,leaving agent/ dough conditioner,621,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,155,
,,,,,,29124200,relevant food flavour vanillin,2484,
,,,,,,11081100,starch,776,
,,,,,,32041981,relevant food colour sunset yellow,15,
,,,,,,29181400,anti oxidant (citric acid),15,
,,,,,,18050000,coco powder,1397,
,,,,,,23023000,dietary fibre,4659,
,,,,,,04041020,milk & milk products (whey powder),4659,
,,,,,,04021010,milk & milk products (skimmed milk powder),6212,
,,,,,,39012000,packing material hdpe granules,0,
,,,,,,48101990,paper (50 to 150 gsm),4659,
,,,,,,48101990,paper & paper board (100 to 300 gsm),4100,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
10,0310827442,05/03/2019,31/03/2020,TOPAZ INTERNATIONAL,91747,11010000,wheat flour,178018,INNSA1
,03/93/076/00002/AM19,,,,,17019990,cane sugar,55465,
,,,,,,15119020,vegetable shortening/cream/fats/spray fats rbd palmolein oil,0,
,,,,,,21021000,leaving agent/ dough conditioner,1483,
,,,,,,15200000,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,370,
,,,,,,08062010,relevant (food flour / flavouring agent/ flavour imp-rovers),5933,
,,,,,,35051000,starch,1854,
,,,,,,17029040,relevant food colour caramel,37,
,,,,,,29070000,anti oxidant,37,
,,,,,,18050000,fruit / coco powder,3337,
,,,,,,11082000,dietary fibre,11126,
,,,,,,04041020,milk & milk products,25961,
,,,,,,39021000,packing material (ldpe/hdpe/pp),0,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
11,0310827509,07/03/2019,31/03/2020,PARLE PRODUCTS PVT.  LIMITED,2626637,11010000,wheat flour,1500080,INNSA1
,03/92/076/00062/AM18,,,,,17019990,cane sugar,0,
,,,,,,15119020,vegetable shortening fats / rbd palm oil,0,
,,,,,,21021000,leaving agent/ dough conditioner,12500,
,,,,,,15200000,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,3125,
,,,,,,08023100,relevant food flavour vanillin,50002,
,,,,,,35051000,starch,15625,
,,,,,,17029040,relevant food colour sunset yellow,312,
,,,,,,29070000,anti oxidant (citric acid),312,
,,,,,,18050000,coco powder,28126,
,,,,,,08023100,dietary fibre,93755,
,,,,,,04041020,milk & milk products (skimmed milk powder),218761,
,,,,,,39021000,packing material pp granules,5362,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
12,0310828188,05/04/2019,30/04/2020,RAMA EXPORTS,130572,11010000,wheat flour,89656,INNSA1
,03/91/079/00059/AM18,,,,,17011490,cane sugar,488,
,,,,,,15119010,vegetable shortening fats / rbd palm oil,33621,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,186,
,,,,,,29124100,relevant food flavour vanillin,2988,
,,,,,,29124100,relevant food colour,18,
,,,,,,29181400,anti oxidant (citric acid),18,
,,,,,,18050000,coco powder,1681,
,,,,,,04021010,milk & milk products,7471,
,,,,,,39021000,packing material pp granules,9339,
,,,,,,39202090,bopp granules (12 to 15 gsm),5603,
,,,,,,48101990,paper & paper board (100 to 300 gsm),3876,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
13,0310828173,05/04/2019,30/04/2020,RANI INTERNATIONAL,92460,11010000,wheat flour,57723,INNSA1
,0/91/076/00037/AM18,,,,,17011490,cane sugar,848,
,,,,,,15119010,vegetable shortening fats / rbd palm oil,21646,
,,,,,,21021020,leaving agent/ dough conditioner,0,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,120,
,,,,,,29124100,relevant food flavour vanillin,1924,
,,,,,,11081100,starch,0,
,,,,,,32041981,relevant food colour sunset yellow,12,
,,,,,,29181400,anti oxidant (citric acid),12,
,,,,,,18050000,coco powder,1082,
,,,,,,29072990,dietary fibre,0,
,,,,,,04021010,milk & milk products (skimmed milk powder),4810,
,,,,,,39021000,packing material pp granules,4017,
,,,,,,39202090,bopp granules (12 to 15 gsm),2770,
,,,,,,48101990,paper & paper board (100 to 300 gsm),2121,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
14,0310828159,04/04/2019,30/04/2020,RAMA EXPORTS,89166,11010000,wheat flour,77121,INNSA1
,03/91/076/00034/AM18,,,,,17011490,cane sugar,527,
,,,,,,15119010,vegetable shortening fats / rbd palm oil,28920,
,,,,,,21021020,leaving agent/ dough conditioner,0,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,160,
,,,,,,29124100,relevant food flavour vanillin,2570,
,,,,,,11081100,starch,0,
,,,,,,32041981,relevant food colour sunset yellow,16,
,,,,,,29181400,anti oxidant (citric acid),16,
,,,,,,18050000,coco powder,0,
,,,,,,29072990,dietary fibre,4820,
,,,,,,04021010,milk & milk products (skimmed milk powder),6426,
,,,,,,39021000,packing material pp granules,8033,
,,,,,,39202090,bopp granules (12 to 15 gsm),4820,
,,,,,,48101990,paper & paper board (100 to 300 gsm),4241,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
15,0310829966,27/06/2019,30/06/2020,RANI INTERNATIONAL,93242,11010000,wheat flour,62305,INNSA1
,03/91/076/00062/AM18,,,,,17011490,cane sugar,24662,
,,,,,,15119010,vegetable shortening fats / rbd palm oil,23364,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,129,
,,,,,,29124100,relevant food flavour,2076,
,,,,,,29124100,relevant food colour,12,
,,,,,,29124100,anti oxidant (citric acid),12,
,,,,,,18050000,fruit / coco powder,1168,
,,,,,,04021010,milk & milk products (skimmed milk powder),5192,
,,,,,,39021000,packing material pp granules,6490,
,,,,,,39202090,bopp granules (12 to 15 gsm),3894,
,,,,,,48101990,paper & paper board (100 to 300 gsm),0,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
16,0310829982,28/06/2019,30/06/2020,RAMA EXPORTS,89472,11010000,wheat flour,53263,INNSA1
,03/91/076/00087/AM18,,,,,17019990,cane sugar,21083,
,,,,,,15119020,vegetable shortening fats / rbd palm oil,19973,
,,,,,,21021020,leaving agent/ dough conditioner,443,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,110,
,,,,,,29124200,relevant food flavour vanillin,1775,
,,,,,,11081100,starch,554,
,,,,,,32041981,relevant food colour sunset yellow,11,
,,,,,,29181400,anti oxidant (citric acid),11,
,,,,,,18050000,coco powder,998,
,,,,,,23023000,dietary fibre,3328,
,,,,,,04041010,milk & milk products (whey powder),3328,
,,,,,,04021010,milk & milk products (skimmed milk powder),4438,
,,,,,,39012000,packing material hdpe granules,5548,
,,,,,,48101990,paper (50 to 150 gsm),3328,
,,,,,,48101990,paper & paper board (100 to 300 gsm),2929,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
17,0310829956,27/06/2019,30/06/2020,RANI INTERNATIONAL,147156,11010000,wheat flour,75550,INNSA1
,03/91/076/00020/AM18,,,,,17011490,cane sugar,29905,
,,,,,,15119020,vegetable shortening fats / rbd palm oil,28331,
,,,,,,21021020,leaving agent/ dough conditioner,629,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,157,
,,,,,,29124200,relevant food flavour vanillin,2518,
,,,,,,11081100,starch,786,
,,,,,,32041981,relevant food colour sunset yellow,15,
,,,,,,29181400,anti oxidant (citric acid),15,
,,,,,,18050000,coco powder,1416,
,,,,,,23023000,dietary fibre,4721,
,,,,,,04041010,milk & milk products (whey powder),4721,
,,,,,,04021010,milk & milk products (skimmed milk powder),6295,
,,,,,,39012000,packing material hdpe granules,7869,
,,,,,,48101990,paper (50 to 150 gsm),4721,
,,,,,,48101990,paper & paper board (100 to 300 gsm),4138,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
18,0310830441,19/07/2019,30/07/2020,RANI INTERNATIONAL,88102,11010000,wheat flour,43485,INNSA1
,03/91/076/00074/AM18,,,,,17011490,cane sugar,17213,
,,,,,,15119020,vegetable shortening fats / rbd palm oil,16307,
,,,,,,21021020,leaving agent/ dough conditioner,362,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,90,
,,,,,,29124200,relevant food flavour vanillin,1449,
,,,,,,11081100,starch,452,
,,,,,,32041981,relevant food colour sunset yellow,9,
,,,,,,29181400,anti oxidant (citric acid),9,
,,,,,,18050000,coco powder,815,
,,,,,,23023000,dietary fibre,2717,
,,,,,,04041010,milk & milk products (whey powder),2717,
,,,,,,04021010,milk & milk products (skimmed milk powder),3623,
,,,,,,39202090,packing material hdpe granules,4529,
,,,,,,48101990,paper (50 to 150 gsm),2717,
,,,,,,48101990,paper & paper board (100 to 300 gsm),2391,
,,,,,,,,,
sr_no,license_number,license_date,license_expiry,exporter,value_balance,hs_code,import_item,quantity_balance,port
19,0310830107,05/07/2019,31/07/2020,RANI INTERNATIONAL,121999,11010000,wheat flour,87278,INNSA1
,03/91/076/00036/AM18,,,,,17011490,cane sugar,34547,
,,,,,,15119010,vegetable shortening fats / rbd palm oil,32729,
,,,,,,21021020,leaving agent/ dough conditioner,0,
,,,,,,29157030,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,181,
,,,,,,29124100,relevant food flavour vanillin,2909,
,,,,,,11081100,starch,0,
,,,,,,29124100,relevant food colour sunset yellow,18,
,,,,,,29181400,anti oxidant (citric acid),18,
,,,,,,18050000,coco powder,0,
,,,,,,29072990,dietary fibre,0,
,,,,,,04021010,milk & milk products (skimmed milk powder),7273,
,,,,,,39021000,packing material pp granules,8620,
,,,,,,39202090,bopp granules (12 to 15 gsm),5454,
,,,,,,48101990,paper & paper board (100 to 300 gsm),4800,
,,,,,,,,,
,Total,,,,,,wheat flour,10767914,
,,,,,,,leaving agent/ dough conditioner,84974,
,,,,,,,emulsifier/ stabilizer/ glazing agent/ binders/ thickners,20572,
,,,,,,,relevant food flavour vanillin,352841,
,,,,,,,starch,106554,
,,,,,,,coco powder,168874,
,,,,,,,dietary fibre,639979,
,,,,,,,relevant food flavour,8975,
,,,,,,,milk & milk products (skimmed milk powder),290298,
,,,,,,,bopp granules (12 to 15 gsm),26319,
,,,,,,,paper & paper board (100 to 300 gsm),44471,
,,,,,,,cane sugar,798036,
,,,,,,,milk & milk products milk solids,638422,
,,,,,,,packing material pp granules,67127,
,,,,,,,vegetable shortening/cream/fats/spray fats rbd palmolein oil,56477,
,,,,,,,milk & milk products (whey powder),20178,
,,,,,,,packing material hdpe granules,33701,
,,,,,,,paper (50 to 150 gsm),24877,
,,,,,,,vegetable shortening fats / rbd palm oil,233086,
,,,,,,,milk & milk products (whey products),4699,
,,,,,,,relevant (food flour / flavouring agent/ flavour imp-rovers),5933,
,,,,,,,fruit / coco powder,4505,
,,,,,,,milk & milk products,33432,
